id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
36039,"https://m.media-amazon.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@._V1_UX256,0,256,256_AL_.jpg",Away We Go,2009,7.0,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Burt Farlander and Verona De Tessant are a couple steeped in eccentricity and irregularity but are very much in love. So when they find out that Verona is pregnant they seem to be taking it in their stride. Verona is enjoying pregnancy, Burt is already practicing skill that he believes a good father should have, and they living in the same state as Burt's parents, Jerry and Gloria, so that their prospective daughter can have grandparents. However, things are shaken up when Burt and Verona go to dinner at Jerry and Gloria's house, as Burt's parents reveal a surprising piece of news. They have decided to move to Antwerp in Belguim a month before the baby is due, scuppering Burt and Verona's plans of having their children's grandparents around. Because Verona lost her parents when she was relatively young, she finds this news very hard to take, but the resilient couple quickly find a way to turn it in to a positive. It becomes obvious that this is what the pair needed, as they decide to ..."
36040,"https://m.media-amazon.com/images/M/MV5BMzA5NTI4NDkxOF5BMl5BanBnXkFtZTcwMTcwOTM4NQ@@._V1_UX256,0,256,256_AL_.jpg",Royal Pains,2009,7.0,"comedy, drama",0,0,0,1,0,1,0,0,0,0,0,0,0,"    ROYAL PAINS centers on a young E.R. doctor who, after being wrongly blamed for a patient's death, moves to the Hamptons and becomes the reluctant ""doctor for hire"" to the rich and famous. When the attractive administrator of the local hospital asks him to treat the town's less fortunate, he finds himself walking the line between doing well for himself and doing good for others."
36041,"https://m.media-amazon.com/images/M/MV5BMTc1NzMzMzU4Nl5BMl5BanBnXkFtZTcwNTQ3NDYwNQ@@._V1_UX256,0,256,256_AL_.jpg",Hulk Vs.,2009,7.0,"animation, action, adventure",1,1,1,0,0,0,0,0,0,0,0,0,0,"    Dr. Bruce Banner just cannot avoid trouble as the Hulk. In ""Wolverine,"" Logan is sent to hunt down the Hulk who has crossed into Canadian territory. In doing so, Logan finds some dangerous former-colleagues hunting both of them down themselves for their own purposes. In ""Thor,"" Loki brings Dr. Banner to Asgard in a scheme to exact his revenge on his half-brother, Thor, and all of the Pantheon using the Hulk. However, the Hulk slips out of his control and it will take the brothers together to find a way to save Banner and stop the Hulk from destroying Asgard."
36042,"https://m.media-amazon.com/images/M/MV5BMjAwNjY5OTUxM15BMl5BanBnXkFtZTcwNjE3MTQxMw@@._V1_UX256,0,256,256_AL_.jpg",I Am Love,2009,7.0,"drama, romance",0,0,0,0,0,1,0,0,0,1,0,0,0,"    Over two decades ago, Emma left Russia to follow Tancredi Recchi, the man who had proposed to her. Now a member of a powerful industrial Milanese family, she is the respected mother of three: two sons, Edoardo who is engaged to Eva and Gianluca that are businessmen and their lesbian daughter Elisabetta that lives in Nice. Emma, although not unhappy, feels confusedly unfulfilled. One day Edoardo becomes partner in a restaurant with Antonio, a talented chef and Edoardo's friend and Emma has a love affair with him. It does not take long before she embarks on a passionate affair with the sensuous young man. When Edoardo discovers the affair of his mother there is a tragedy that will affect the Recchi family."
36043,"https://m.media-amazon.com/images/M/MV5BNzUwN2E0OTEtZGM3MC00M2Q1LTk1MTctM2JmNjE3NzNhMzQ3XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX256,0,256,256_AL_.jpg",Love Me Tender... Or Else,2009,7.0,"short, comedy, romance",0,0,0,1,0,0,0,0,0,1,0,1,0,"    A woman's boyfriend seems to think that his job is more important then Valentine's day, so she goes over to his place of work and rips her jacket off revealing hot sexy black lingerie, she then gives him a lap dance he will never forget."
36044,"https://m.media-amazon.com/images/M/MV5BMTY3MjUxNDUwNl5BMl5BanBnXkFtZTcwNzk1NDk1Mw@@._V1_UX256,0,256,256_AL_.jpg",Get Low,2009,7.0,"drama, mystery",0,0,0,0,0,1,0,0,1,0,0,0,0,"    Felix Bush (Robert Duvall) is a hermit who has no regard for anybody in the town or anyone who wants to get to know him. But one day, after a fellow old hermit has died and he hears people in the town telling stories about him, he decides that he needs to get these stories out in the public. He recruits Frank (Bill Murray), the local funeral home director, to host his own funeral. This way he can hear what everyone is saying about him, and get the truth to his past out in the open. But will he be able to get anybody to come? And will he be able to reveal his secrets?"
36045,"https://m.media-amazon.com/images/M/MV5BYTUwOWM2MTAtYzA1Ni00NzcxLTg3MDYtMjE4OWExNmY5MzE5XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX256,0,256,256_AL_.jpg",Plan B,2009,7.0,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Bruno is dumped by his girlfriend; behind a calm, indifferent expression, his mind plans a cold, sweet vengeance. She, a modern girl, keeps on seeing him once in a while, but has another boyfriend, Pablo. Bruno becomes Pablo's friend, with the idea of eroding the couple, maybe introducing him to another woman. But, along the way, the possibility of a plan B arises, a more effective one, which will put his own sexuality into question."
36046,"https://m.media-amazon.com/images/M/MV5BNzQ3N2IyZDgtZTc2NC00NGY3LThiY2QtNTBjMWYyNzI2MjdhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UX256,0,256,256_AL_.jpg",Red Riding: The Year of Our Lord 1974,2009,7.0,"crime, drama, mystery",0,0,0,0,1,1,0,0,1,0,0,0,0,"    In 1974, Eddie Dunford, comes home from South England and gets a job as a cub reporter for the Yorkshire Post. A schoolgirl has gone missing, and Eddie suspects it's one of several crimes dating back six years; the police think not and blame gypsies. Eddie digs; the police stonewall him then two of them beat him after he visits the widowed mother of one of the girls missing for a few years. When a child's body turns up at a construction site of local building magnate John Dawson, Eddie has another thread to pull. By now, he's begun an affair with Paula, the widowed mother, and he suspects collusion among Dawson, the police, and his newspaper - but what are they covering up?"
36047,"https://m.media-amazon.com/images/M/MV5BYmU5MTlmMmItZjgxYy00YmE1LWJhMDEtYWNmZDVmNGZkMjdhXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX256,0,256,256_AL_.jpg",Paradox,2009,7.0,"crime, drama, sci-fi",0,0,0,0,1,1,0,0,0,0,1,0,0,    During a period of high activity on the sun a physicist receives images in his lab that show an event that has yet to happen.
36048,"https://m.media-amazon.com/images/M/MV5BOTY1M2U0ZTYtOGJiOC00ZjFlLWI1MTgtNzJmMTkyYzBmNmQzXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX256,0,256,256_AL_.jpg",Superman: Red Son,2009,7.0,"animation, action, adventure",1,1,1,0,0,0,0,0,0,0,0,0,0,"    In the 1950s, the Soviet Union reveals its newest asset to be Superman. The sudden revelation of a superpowered alien under Soviet control causes panic in the United States, shifting the focus of the Cold War arms race from nuclear weapons to superhumans."
