id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
28026,"https://m.media-amazon.com/images/M/MV5BMjAxMjQ4MDktNmRmZC00NjU4LWIwODAtNjUxMTg5YjZmOWUzXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX256,0,256,256_AL_.jpg",Ghost Child,2013,4.9,horror,0,0,0,0,0,0,0,1,0,0,0,0,0,"    Struggling to come to terms with the death of her mother, Kim suddenly has to deal with a new mother in her life. Choon, Kim's father, brings home a woman one day and announces his decision to marry her. A series of mysterious and terrifying incidents start to occur at the family home after their return. Could it be the jealous spirit of Choon's dead wife that has come back to show her displeasure at being replaced? Or is there something more sinister? What unravels is a tale of unspeakable evil that threatens to destroy the family. What deep, dark secret is Na, Choon's new wife, hiding from them? Can Kim help save her family from complete destruction?"
28027,"https://m.media-amazon.com/images/M/MV5BNDgyYjJmZjYtNDdjNC00YjI4LWIzMDMtNmFiMTdiNjdmMDE3XkEyXkFqcGdeQXVyMTA5NzUzODM4._V1_UX256,0,256,256_AL_.jpg",Make Me Shudder,2013,4.9,"comedy, horror",0,0,0,1,0,0,0,1,0,0,0,0,0,"    A group of student want to challenge themselves by entering the most haunted building of their school, which is forbidden."
28028,"https://m.media-amazon.com/images/M/MV5BMTc4MDUxNjkxOV5BMl5BanBnXkFtZTgwNzYwOTUyMDE@._V1_UX256,0,256,256_AL_.jpg",Fish N Chips: The Movie,2013,4.9,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,"    It all starts when Chips, a cat living in Brookyln, is kicked out by his father, Chipsus. He tells Chips to bring back his most coveted treasure if he ever wants to set paw back in the house, the bone of the no-good, meat-eating fish that gobbled up his ancestor. Unfortunately the bone is already in the possession of the that same fish's descendant. A goldfish who goes by the name of Fish. Chip's best friend Rolf graciously agrees to aid him in a series of schemes to gain back the bone. He tries many time but each attempt is more painful and less successful than the last. During one of these bids for the bone the unthinkable happens. Fish and Chips are fighting over the bone and it falls into the sewers. They try everything to get it back, even posters but eventually they have to give up. Fish and Chips, beyond consolation both happen to wander onto the beach at night. There their depression turns to wrath. They decide to seek revenge on the world that put them through this ordeal. ..."
28029,"https://m.media-amazon.com/images/M/MV5BNmRlOTBmMzQtNDJiNS00YmYyLTk0YTEtNmNlMjkxMDJjMjMzXkEyXkFqcGdeQXVyODE5MzQ0NDk@._V1_UX256,0,256,256_AL_.jpg",Aliens: Colonial Marines - Stasis Interrupted,2013,4.9,"action, adventure, horror",1,1,0,0,0,0,0,1,0,0,0,0,0,"    During the events of Aliens, Carter Burke manages to send a message to Weyland-Yutani confirming the existence of the Xenomorphs. In response, the company dispatches an expedition to LV-426, including the command ship Resolute and the advanced research transport USS Legato which carried a cargo of human colonists kept in stasis to be used as hosts to breed Xenomorphs. However, the expedition arrived at the moon only after the destruction of Hadley's Hope and the departure of the USS Sulaco. After the Weyland-Yutani team discover the ruins of the craft, harvest the Eggs on board, and begin establishing a research facility there. The company pinpoints the location of the Sulaco through the network and the colony's computer logs, and send the Legato to intercept the cruiser. Just as they connect with the Sulaco, a Xenomorph outbreak erupts on the Legato."
28030,"https://m.media-amazon.com/images/M/MV5BMGRjNTgwNjMtY2MxNC00NzJiLTg1YWUtOTkyYWVhYmUyMThlXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UX256,0,256,256_AL_.jpg",Channeling,2013,4.9,"action, mystery, sci-fi",1,0,0,0,0,0,0,0,1,0,1,0,0,"    In the near future, everything can be broadcast online. When you're vying for viewers and ratings how far will you go to beat the competition? Soldier Wyatt Maddox rushes home to his little brother's funeral, only to find his death was not as straight forward as the police would like. Taking it upon himself and with the help of Tara, his brother's online partner-in-crime, he slips in the eye-cam and sets out to solve the mystery. Little does he know how insidious the business really is."
28031,"https://m.media-amazon.com/images/M/MV5BODYzMTQzNDUxOV5BMl5BanBnXkFtZTgwMzA1NDQxNzE@._V1_UX256,0,256,256_AL_.jpg",The Perfect Boss,2013,4.9,"drama, mystery, thriller",0,0,0,0,0,1,0,0,1,0,0,0,1,"    Beautiful, successful Jessica Slate is used to getting what she wants whether she has to use her brains, charm, or body to do it. So when Jessica is hired by Mickelson Pharmaceuticals to fast-track a drug that will keep the company afloat, she's confident she can convince the FDA to make it happen. What she doesn't know, however, is that one of the researchers, Don, has discovered that the drug is killing people. When Don threatens to go public with the information and block the drug's approval, Jessica has him murdered. All goes as planned and Jessica is able to cover up the crime, or at least she thinks she has...until Don's pre-med school daughter, Renee, launches her own investigation into her father's death. Will she be able to discover the truth before it's too late?"
28032,"https://m.media-amazon.com/images/M/MV5BNmNjZjljNTItMjA0Ny00MWNiLWJmOWMtOTZlMTUxMDdiNjc1XkEyXkFqcGdeQXVyNzk5ODY5Njk@._V1_UX256,0,256,256_AL_.jpg",24 Seven,2013,4.9,"crime, drama, mystery",0,0,0,0,1,1,0,0,1,0,0,0,0,"    After someone breaks into John Figg's home and takes all of his material and sentimental possessions, he develops a severe case of insomnia and learns that the people around him are not as trustworthy as they appear to be."
28033,"https://m.media-amazon.com/images/M/MV5BMjMzMjA1Nzk3OF5BMl5BanBnXkFtZTcwNDYxMTM1OQ@@._V1_UX256,0,256,256_AL_.jpg",Somebody Marry Me,2013,4.9,"comedy, romance",0,0,0,1,0,0,0,0,0,1,0,0,0,"    In this first time ever 'single shot' romantic comedy, David Rosenberg has mere hours to find a woman to marry before his wealthy father gives his entire inheritance to his young spoiled stepmother. To make matters worse, David's live in girlfriend breaks up with him for being forced into a marriage. All seems lost until the family lawyer convinces David to post an ad on the 'world wide web' to find a wife and take whatever comes his way. It instantly becomes clear that David is in over his head. In the end,David has to decide what matters most to him : unimaginable wealth or true love."
28034,"https://m.media-amazon.com/images/M/MV5BMTc2MTU0NDAyMl5BMl5BanBnXkFtZTcwNTAxOTMzOQ@@._V1_UX256,0,256,256_AL_.jpg",Supanatural,2013,4.9,"animation, comedy",0,0,1,1,0,0,0,0,0,0,0,0,0,"    Two outspoken divas are humanity's last line of defense against the supernatural, when they're not working at the mall."
28035,"https://m.media-amazon.com/images/M/MV5BNDdmNDJjMjUtODE2OS00MTkxLTljMmYtZTFkNzllOTcyNWZmXkEyXkFqcGdeQXVyMzQ2MzE5ODA@._V1_UX256,0,256,256_AL_.jpg",Invizimals,2013,4.9,sci-fi,0,0,0,0,0,0,0,0,0,0,1,0,0,"    What if I told you a scientist called Keni Nakamura had discovered invisible creatures living all around us? What if I told you he'd discovered a gate to travel from our world to theirs? And what if I told you we were embarking on a quest to unravel the mysteries of the Invizimals' world? Wanna join our team? Meet us after class. We are the Alliance of Invizimal Hunters, and we could really use your help."
