id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
20019,"https://m.media-amazon.com/images/M/MV5BMjA0NzQ0Njg5OV5BMl5BanBnXkFtZTgwNTIyMTgwNjE@._V1_UX256,0,256,256_AL_.jpg",La Gunguna,2015,7.1,"action, comedy, crime",1,0,0,1,1,0,0,0,0,0,0,0,0,"    A tale of a small .22 caliber gun with a heavy history behind it, ""La Gunguna"" tours the caribbean underground leaving a trace of bad luck and unfortunate events, marked with tones of black humor. A parade of bizarre characters - lowlifes, loan sharks, gun traffickers, professional pool and domino players, corrupt military men - moved by vengeance and deception, weaved together in episodes of tension, violence, even reflexion, in an ironic and picturesque society where ""La Gunguna"" becomes a bad omen, showing how curses are sometimes disguised under a shiny coat of gold."
20020,"https://m.media-amazon.com/images/M/MV5BMjFhNDQ5NjEtNDE1ZS00YjYwLTgzMjItN2Y2M2RlMjNhZGI4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX256,0,256,256_AL_.jpg",Gabbar is Back,2015,7.1,action,1,0,0,0,0,0,0,0,0,0,0,0,0,"    Gabbar Singh Rajput (Akshay Kumar) creates his own vigilante military network called the Anti-Corruption Force (ACF) that eliminates the most corrupt individuals, from all walks of life, in a systematic manner. As pressure builds on Police and Government to track down the man who masterminds these killings, CBI Officer Kuldeep Pahwa (Jaideep Ahlawat) is specially summoned to head the task. He is aided by Sadhuram (Sunil Grover) who, though being just a constable in the mammoth Police force, is compelled by his instincts to see through the underlying design."
20021,"https://m.media-amazon.com/images/M/MV5BMzUzM2RkNDctMWIxZC00M2ExLTkzODgtYzEzNmUzM2RhMDVlXkEyXkFqcGdeQXVyNTE5MTM1Mw@@._V1_UX256,0,256,256_AL_.jpg",Ares III: The Right Stuff,2015,7.1,"short, adventure, sci-fi",0,1,0,0,0,0,0,0,0,0,1,1,0,    This short features the actors in-character taking psychological exams after being in isolation as part of their training.
20022,"https://m.media-amazon.com/images/M/MV5BMTQ2NjIyOTI1NV5BMl5BanBnXkFtZTgwNzk4NzM4MTE@._V1_UX256,0,256,256_AL_.jpg",Cindy's New Boyfriend,2015,7.1,"short, action, comedy",1,0,0,1,0,0,0,0,0,0,0,1,0,"    An actor tries to scare off the new boyfriend of his buddy's ex-girlfriend by reprising his role as a tough guy in a bad TV movie, but the new boyfriend turns out to be a brutal mobster."
20023,"https://m.media-amazon.com/images/M/MV5BZGQxZjlkMWEtYTk1OS00ZDg4LWExYjQtZGJjNjFlMmM3MWM4XkEyXkFqcGdeQXVyNjUxOTYzODE@._V1_UX256,0,256,256_AL_.jpg",Woo-Ri Yup-Jip-Ae Exo-Ga San-Da,2015,7.1,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Ji Yeon-hee (Moon Ga-young) is an extremely shy, introverted 23-year-old girl with zero dating experience and a tendency to blush when talking to someone she likes. One day, four young men move into the house right next door to Yeon-hee's home, and to her surprise, they turn out to be Chanyeol (Park Chanyeol), D.O. (Do Kyungsoo), Baekhyun (Byun Baekhyun) and Sehun (Oh Sehun) from her favorite boy band EXO, who are looking to lay low for a while. They hire her to clean their house part-time during the winter vacation and that's when Yeon-hee found out that Chanyeol was her long lost childhood friend and crush ""Chan"" and is the grandson of the house owner. As the story goes on, Yeon-hee soon becomes involved in a love triangle with Chanyeol and D.O."
20024,"https://m.media-amazon.com/images/M/MV5BMTQ2Mzk5NTc5OV5BMl5BanBnXkFtZTgwMDA0MzM2NDE@._V1_UX256,0,256,256_AL_.jpg",Open Heart,2015,7.1,"drama, mystery, romance",0,0,0,0,0,1,0,0,1,1,0,0,0,"    In the wake of her father's disappearance, 16-year-old Dylan Blake falls in with the wrong crowd, gets arrested, and earns court-ordered community service volunteering at Open Heart Memorial, the hospital where her mother and sister are doctors, where her grandparents are board members and benefactors - and where her father was last seen the day he vanished."
20025,"https://m.media-amazon.com/images/M/MV5BODczNDMxNzM3MF5BMl5BanBnXkFtZTgwODA1MTQ2NjE@._V1_UX256,0,256,256_AL_.jpg",The Grinder,2015,7.1,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    Follows the life of a former hit TV series actor by the name of Dean Sanderson (Rob Lowe). Dean has returned to his hometown of Boise, Idaho, after years of portraying a lawyer on the fictitious television show THE GRINDER in Hollywood. His years of portraying a lawyer on television have somehow given him the idea he is actually qualified to work in and perhaps run his family's real-life law firm."
20026,"https://m.media-amazon.com/images/M/MV5BNjdhMjRiMzktMDU0MS00MTEzLTk0ZGQtM2IyZmU5MzIzMzU4XkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_UX256,0,256,256_AL_.jpg",Dueños del Paraíso,2015,7.1,"action, crime, drama",1,0,0,0,1,1,0,0,0,0,0,0,0,"    In a world of crime, violence and dangerous alliances, a betrayed woman rises as its ruthless queen. Anastasia Cardona will make of paradise a territory of her devise, her whims and her orders."
20027,"https://m.media-amazon.com/images/M/MV5BMjE0OTIwMjIwNl5BMl5BanBnXkFtZTgwMTk0ODUzNzE@._V1_UX256,0,256,256_AL_.jpg",Black,2015,7.1,"action, crime, drama",1,0,0,0,1,1,0,0,0,0,0,0,0,"    A 15-year-old girl in a black gang in Brussels must choose between loyalty and love when she falls for a Moroccan boy from a rival gang. The city of Brussels, plagued by high rates of youth unemployment, is home to nearly forty street gangs, and the number of young people drawn into the city's gang culture increases each year. It's in this criminal milieu that directing duo Adil El Arbi and Bilall Fallah set Black, a pulse-pounding contemporary take on a Shakespearean tragedy. Worlds collide when Mavela (Martha Canga Antonio), a teenage girl with ties to Brussels' Black Bronx gang, meets Marwan (Aboubakr Bensaihi), a member of a rival Moroccan gang, at a police station. Keenly aware of the consequences of getting involved with someone from another gang, they at first resist their attraction to one another, but they can only resist for so long. Just when they've started to imagine a different life for themselves, a terrifying incident reminds Mavela where she belongs - and, more ..."
20028,"https://m.media-amazon.com/images/M/MV5BMjE5MmY4NGItZWI0Ni00ODJkLWJjNDAtNTBiMGM2NmI0YmU1XkEyXkFqcGdeQXVyNjQ2MTQyMTU@._V1_UX256,0,256,256_AL_.jpg",May Who?,2015,7.1,"comedy, fantasy, romance",0,0,0,1,0,0,1,0,0,1,0,0,0,    Super standard girl in school (May Who) is on a quest to win the love of a school senior heart-throbber (Fame) with her new-found friend (Pong). The only secret is that she can discharge electricity when she gets excited.
