id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
8008,"https://m.media-amazon.com/images/M/MV5BNzIzYjI0NzUtMjczZC00OTRlLTlkOGUtYjk0ZGFiMWQ0YTkwXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_UX256,0,256,256_AL_.jpg",RX 100,2018,6.9,"action, drama, romance",1,0,0,0,0,1,0,0,0,1,0,0,0,"    Shiva (Kartikeya) is a village youth who falls for a city bred girl Indu (Payal). As a passionate romance brews, Shiva falls madly in love with her, but things don't turn out as expected. Indu got married to someone else and departs to USA ,but Shiva waits 3 years for her in mad hope of uniting with her. She returns to their village one day, but does Shiva get her back?"
8009,"https://m.media-amazon.com/images/M/MV5BMWRhNTA2ZGYtYjgxMy00YWRmLWJhMzYtMTdiMDZkZGYxMTAxXkEyXkFqcGdeQXVyMzc0Njg0NzM@._V1_UX256,0,256,256_AL_.jpg",The Stained Club,2018,6.9,"animation, short, adventure",0,1,1,0,0,0,0,0,0,0,0,1,0,"    Finn has stains on his skin. One day, he meets a group of cool kids with different stains on their bodies. One day, he understands that these stains aren't just pretty."
8010,"https://m.media-amazon.com/images/M/MV5BNTI0YzcxNzAtNmMxNi00Yzk3LWJmMWUtNjM1NDAxNDc4OTQ0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX256,0,256,256_AL_.jpg",Presunto culpable,2018,6.9,thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,"    A terrible event leads an investigator in Paris to come back to his birth town ten years after leaving it, where he has to confront the ghosts of his past and an unsolved mystery."
8011,"https://m.media-amazon.com/images/M/MV5BY2QzOWNmNDItMTYxZC00ZjVjLWFjMDktMTM5ZjljYmM5NjVkXkEyXkFqcGdeQXVyOTEwNTU0MDI@._V1_UX256,0,256,256_AL_.jpg",Mitron,2018,6.9,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    Jai ""Jackky Bhagnani"", born and brought up with middle-class values, has a 'take it easy' approach to life. Since he doesn't believe in a herd mentality, he and his two best friends, Raunak ""Pratik Gandhi"" and Deepu ""Shivam Parekh"" start looking for unique ways to make it big in the world. During this trial and error phase, Jai realizes his dream. But his decision of choosing an unprofitable career path doesn't go down too well with his father ""Neeraj Sood"", who has bigger aspirations for him. Therefore, in order to bring stability to his life, his father decides to get him married. Destiny, however, has something else in store for Jai, when he accidentally meets Avni ""Kritika Kamra"", an ambitious, MBA graduate, who wants to start her own business. Set in the backdrop of the Gujarati milieu, the film traces Jai and Avni's personal journey, as they both find themselves and discover the true meaning of friendship in the bargain"
8012,"https://m.media-amazon.com/images/M/MV5BMTU2MDk1ZDAtNzhlYS00ZmU0LThjOWItZjk3YzZjZTk0ZGZkXkEyXkFqcGdeQXVyMzMwMjI2NA@@._V1_UX256,0,256,256_AL_.jpg",Closure,2018,6.9,"comedy, drama",0,0,0,1,0,1,0,0,0,0,0,0,0,"    Following her mother's funeral and a recently ended relationship, Nina flies to Los Angeles to find her sister who has gone missing."
8013,"https://m.media-amazon.com/images/M/MV5BMmNmMTE2ZGYtYWU2OC00ZWIzLWE4Y2QtYTkwNTc1NGU5YjIzXkEyXkFqcGdeQXVyMTM3NzE3MDE@._V1_UX256,0,256,256_AL_.jpg",Fox and Hare,2018,6.9,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,"    Follow the bright and cheerful adventures of the most unexpected forest friends imaginable. Fox has a taste for the finer things in life while his best pal Hare, is rather more responsible and gentle. They come up against problems of all shapes and sizes, along with the rest of the animals in the neighbourhood. There's a sweet, innocent Owl, headstrong Tusk, a Ping Wing, and many more. With a little hard work, a lot of imagination, and the closest of friendships, they're sure to get there in the end."
8014,"https://m.media-amazon.com/images/M/MV5BYTYwOGZjMDUtZDIxOS00NDBlLWE0NGEtNmVmYzA3MTI4MDE4XkEyXkFqcGdeQXVyODE0MDY3NzY@._V1_UX256,0,256,256_AL_.jpg",We the Animals,2018,6.9,drama,0,0,0,0,0,1,0,0,0,0,0,0,0,"    Manny, Joel, and Jonah tear their way through childhood and push against the volatile love of their parents. As Manny and Joel grow into versions of their father and Ma dreams of escape, Jonah embraces an imagined world all on his own."
8015,"https://m.media-amazon.com/images/M/MV5BYjQ1MTE3YzgtZjVlYy00MWVhLWE0MjQtZjU3YzExNGVlOTJhXkEyXkFqcGdeQXVyMjQ5ODg2ODg@._V1_UX256,0,256,256_AL_.jpg",Hello & Goodbye,2018,6.9,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    With wounds still open from the recent end of their 5 year relationship, Drew and Beth decide to meet up for a quiet dinner at Drew's apartment to help solidify their newly found station as ""just friends"". Through a haze of wine, cigarettes, and uninhibited honesty, Hello & Goodbye follows the ex-lovers as they confront years of issues in one night. Reaching a level of intimacy they never could in their relationship, both sexually and emotionally, and smearing the line between the two. They examine themselves, each other, and where it all went wrong when there are no good guys or no bad. What is love? And is it enough to get them through the night?"
8016,"https://m.media-amazon.com/images/M/MV5BMDg2NGUzOGMtM2EwMy00NTFlLTg1ZGQtYWZlMTg0ZGY0NDkyXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UX256,0,256,256_AL_.jpg",Die Wunderübung,2018,6.9,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,    A married couple is dealing with a marriage crisis and therefore seeks the help of a couples therapist.
8017,"https://m.media-amazon.com/images/M/MV5BOTBhMzM2ZjQtZTUyZi00NGIwLWE2NmMtN2YyZDQ5NmViNGZiXkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_UX256,0,256,256_AL_.jpg",Fly By Night,2018,6.9,"crime, drama",0,0,0,0,1,1,0,0,0,0,0,0,0,"    A Taxi driver uses his service as a front for an extortion racket, and when his younger brother's impulsive behaviour brings the cops and the triad to his doorstep, he stops at nothing to protect all who matter to him."
