id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
24022,"https://m.media-amazon.com/images/M/MV5BZTg4NmQ4NGEtMDI5My00Y2U3LTk3ZjMtNWRmZWE3MTYwMDIzXkEyXkFqcGdeQXVyMTM1MzAzOQ@@._V1_UX256,0,256,256_AL_.jpg",Love Struck,2014,6.4,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Antonis is a firefighter. The story begins two days before his wedding to Natassa, a nurse, when Anna, his ex-girlfriend, visits him out of the blue. The old flame is still going strong. Antonis will not bail out of his wedding with Natassa, even though Anna is obviously very keen to restart the relationship. Things get more complicated when Antonis starts a ""double life"" in his own home. What will happen when Anna shares the same space with Natassa?"
24023,"https://m.media-amazon.com/images/M/MV5BMTY2NTI5NzMxOV5BMl5BanBnXkFtZTgwMDI1MTYxMzE@._V1_UX256,0,256,256_AL_.jpg",Blue Blood,2014,6.4,"drama, mystery",0,0,0,0,0,1,0,0,1,0,0,0,0,"    Twenty two years ago, an arid, volcanic and island paradise nestled in the middle of the South Atlantic, a nine year old boy, Pedro was separated from his sister, Raquel. Rosa, their mother, fearful of a forbidden attraction between them, decides to send his son, not daughter, for the continent. The boy was taken by Kaleb, the rider of an old circus, passing by the island. On the mainland, Kaleb instructed the boy in circus arts and spirit, where the former islet became Zolah the Bullet Man. BLUE BLOOD begins when Zolah and the circus back to paradise. The circus is established as an island within an island, and the most solitary of these isles Zolah himself, a beautiful man who seduces everyone and everything, yet remains deeply lonely, because he could not love anyone."
24024,"https://m.media-amazon.com/images/M/MV5BMjM3NDQ4OTMzMV5BMl5BanBnXkFtZTgwNTA5ODI5MjE@._V1_UX256,0,256,256_AL_.jpg",Breakup Buddies,2014,6.4,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Recently cuckolded and reeling from a messy divorce, a hapless former singer hits the road and the bar with his all-too-helpful best bud."
24026,"https://m.media-amazon.com/images/M/MV5BMTBkZjY4OTItMmNiNS00NDc3LWJkNTEtODk5ZDYyYjBhY2ViXkEyXkFqcGdeQXVyMjU2NDkzNzM@._V1_UX256,0,256,256_AL_.jpg",Paradox,2014,6.4,"action, adventure, horror",1,1,0,0,0,0,0,1,0,0,0,0,0,"    Young, successful scientist, Irakli who is researching the phenomenon of death, is suddenly struck by family tragedy. After attempting suicide and five month of coma, he wakes up in apocalypse of vampires."
24028,"https://m.media-amazon.com/images/M/MV5BMjQxNDE3MTk4NV5BMl5BanBnXkFtZTgwMzQzOTczMTE@._V1_UX256,0,256,256_AL_.jpg",Silent,2014,6.4,"animation, short, adventure",0,1,1,0,0,0,0,0,0,0,0,1,0,"    Two street performers dream of bringing their 'Picture and Sound Show'to life. When they discover a magical contraption inside an old theatre, they embark on a cinematic adventure of sight and sound, traveling through movie history to find the audience they always wanted."
24029,"https://m.media-amazon.com/images/M/MV5BOWNkNjY2ZmQtODllYy00ZjNkLWI0ZGMtMDIyNTYyOGM1NjBlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UX256,0,256,256_AL_.jpg",Love's Whirlpool,2014,6.4,romance,0,0,0,0,0,0,0,0,0,1,0,0,0,"    From midnight to 5 AM, people gather at a high-end apartment in Roppongi to engage in promiscuous sexual activity. Story depicts the process of the men and women who meet for the first time there to have loveless sex."
24030,"https://m.media-amazon.com/images/M/MV5BZDM2ZWFiMzItMjNkYy00YmYwLTg5NTEtZmFiMjdjOGM0MmRhXkEyXkFqcGdeQXVyMzYzNzc1NjY@._V1_UX256,0,256,256_AL_.jpg",Pretty Soldier Sailor Moon: The Movie,2014,6.4,"animation, action, adventure",1,1,1,0,0,0,0,0,0,0,0,0,0,"    When the forces of the Dark Kingdom threaten to destroy the peace, four guardian warriors will awaken."
24031,"https://m.media-amazon.com/images/M/MV5BMDdhZTdiN2EtMzIzNS00OWNkLTgxODItYTE5ZmNkYWQ0N2M1XkEyXkFqcGdeQXVyMzE2ODIxNA@@._V1_UX256,0,256,256_AL_.jpg",The Passenger,2014,6.4,thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,    Lucy is moving to the city to follow her parents' dream of studying law at university. Tonight could be an opportunity for Lucy to break free of the prison that is slowly forming around her.
24032,"https://m.media-amazon.com/images/M/MV5BMzFiZWE4ZTUtOWZjMC00ODQzLWJiZDktNmI4NTgyOWI1Yzc1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UX256,0,256,256_AL_.jpg",My Whole Half Life,2014,6.4,"fantasy, romance",0,0,0,0,0,0,1,0,0,1,0,0,0,"    After her husband leaves her, Franziska has to travel to her cousin's wedding in Ireland on her own. When she gets hold of a magical book with a cover that changes every so often, she is convinced that she must reunite another split up couple before she herself can be happily reunited with her husband. However, when she has managed to bring Adam and his ex-girlfriend back together, it becomes clear that for herself true love can be found where she did not expect it."
24033,"https://m.media-amazon.com/images/M/MV5BMjg1ODkxMzAxOV5BMl5BanBnXkFtZTgwMjEzNjYwMjE@._V1_UX256,0,256,256_AL_.jpg",About Alex,2014,6.4,drama,0,0,0,0,0,1,0,0,0,0,0,0,0,"    'About Alex' is the story of seven college friends who reunite over a three-day weekend, after one of them attempts suicide. When the friends get together to keep an eye on Alex, the weekend that ensues will renew old crushes and resentments, shine light on bad decisions, and ultimately push friendships and relationships to the brink as the group tries to speculate when the simple life of their college years turned so muddy and complex. Sometimes irreverent, sometimes poetic, and always moving, About Alex is a searingly honest look at the changing nature of adult friendship in the Facebook/Twitter generation."
24034,"https://m.media-amazon.com/images/M/MV5BMzVjMGJjN2UtNzhjMy00MmI3LWIyNmQtNzBiMWI2MTQ4YjRlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX256,0,256,256_AL_.jpg",Rowdy,2014,6.4,"action, crime, drama",1,0,0,0,1,1,0,0,0,0,0,0,0,    Story: Anna (Mohan Babu) is a much revered Rowdy who is law onto himself. He opposes the construction of a dam that would displace villagers from 30 villages. His enemies plan to eliminate him by manipulating Anna's elder son. But they have to contend with the younger son Krishna.
24035,"https://m.media-amazon.com/images/M/MV5BOTlhNTE2MDMtZTBmZS00OTM0LTg3OGQtNTQ2NDc5Y2RmYmM4XkEyXkFqcGdeQXVyODk4ODEyMjk@._V1_UX256,0,256,256_AL_.jpg",Kayal,2014,6.4,romance,0,0,0,0,0,0,0,0,0,1,0,0,0,"    Releasing on the eve of the 10th anniversary of the dreadful Tsunami of 2004, Prabhu Solomon has used this natural calamity as an important prop in his film Kayal. The story as evidenced in the trailer is very simple and centers around the love of a young couple. But the difference lies in the way Solomon treats this simple premise peppering it with interesting anecdotes that add value to the main theme."
24036,"https://m.media-amazon.com/images/M/MV5BZWQ4MjUyYjItZjI5NC00Nzc4LWE2YWUtMmYwNWViZmRkMDRkXkEyXkFqcGdeQXVyMjUxMjkyNA@@._V1_UX256,0,256,256_AL_.jpg",Los Bañistas,2014,6.4,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    Economy has collapsed. Among the affected ones lives the rebel teenager Flavia, and her old and grumpy neighbor Martin. Both will learn to relate , not just to survive the crisis, but to find the sense of their lives."
24037,"https://m.media-amazon.com/images/M/MV5BMTYyODY4ODgwOF5BMl5BanBnXkFtZTgwMzY4MzQ5NjE@._V1_UX256,0,256,256_AL_.jpg",Fidelio: Alice's Odyssey,2014,6.4,"drama, romance",0,0,0,0,0,1,0,0,0,1,0,0,0,"    Thirty-year-old Alice's occupation is rather unusual for a woman : she works as an engineer on a freighter. She loves her job and does it competently but even in a greasy blue overall a woman will be a woman, with her heart, her desires and her seduction... In such conditions can an all-male crew really remain totally insensitive to her charms? A situation all the more complicated as not only does Alice leave her fiancé Felix behind but she also discovers on board the Fidélio that the captain is Gaël, her first love..."
24038,"https://m.media-amazon.com/images/M/MV5BMTQyOTk1Njk3Nl5BMl5BanBnXkFtZTgwMjY2NDY2NDE@._V1_UX256,0,256,256_AL_.jpg",With Child,2014,6.4,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,    A widowed construction worker must balance rebuilding his life and being a single dad to his infant daughter all the while being spun around by the romantic advances of his eccentric new employer.
24039,"https://m.media-amazon.com/images/M/MV5BMjEwMTU2NDY0OF5BMl5BanBnXkFtZTgwMjUyNDYxMjE@._V1_UX256,0,256,256_AL_.jpg",To Kill a Man,2014,6.4,"crime, drama, thriller",0,0,0,0,1,1,0,0,0,0,0,0,1,"    Jorge is a tranquil, middle-class family man whose neighborhood has become overrun by a fringe class of street thugs. His comparatively fortunate existence makes him the target of their intimidation one night, and a hulking outlaw robs him of his insulin needle. Jorge's teenage son boldly tries to stand up for his father, which only serves to unleash the bully's terrorizing reign of threats upon the family. Jorge and his wife, Martha, seek protection from the legal system but are subjected to civic drones and bureaucratic procedure, so they remain vulnerable. As Jorge's family suffers from fear and humiliating anguish, the situation paints him as a deficient patriarch-until he's cornered into defending what's his."
24040,"https://m.media-amazon.com/images/M/MV5BMzI3MjZhMjAtNTgzYy00N2UzLWFkYTQtYThjN2ZjMGEyMDE3XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX256,0,256,256_AL_.jpg",A Fantastic Ghost Wedding,2014,6.4,"comedy, drama, fantasy",0,0,0,1,0,1,1,0,0,0,0,0,0,"    A Fantastic Ghost Wedding is the story of a young popular spirit medium, who is hired to find a spouse for a dead teenage boy. The chosen bride turns out to be an unexpected person, and this snowballs into a series of events culminating in a Chinese ghost wedding."
24041,"https://m.media-amazon.com/images/M/MV5BNWUxZmM4Y2ItNjk0ZS00NzllLTgzMzktNTYwNTJhOGE5NjAwXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX256,0,256,256_AL_.jpg",Undeniable,2014,6.4,"drama, thriller",0,0,0,0,0,1,0,0,0,0,0,0,1,"    25 years ago, Jane saw a man killing her mother. Today, she's a well adjusted wife and mother herself. While having a physical, she notices a doctor who looks like the killer and reports him. No one believes her - except one cop."
24042,"https://m.media-amazon.com/images/M/MV5BMTYwNDg3Mjk1M15BMl5BanBnXkFtZTgwNjA5NjkzMzE@._V1_UX256,0,256,256_AL_.jpg",The McCarthys,2014,6.4,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,    Comedy about a sports-crazed Irish-Catholic family that shares a three decker house in Boston and the one member that dares to move out on his own.
24043,"https://m.media-amazon.com/images/M/MV5BMTg0OTk0NDE4M15BMl5BanBnXkFtZTgwNTA1NDA2MjE@._V1_UX256,0,256,256_AL_.jpg",Happyland,2014,6.4,"comedy, drama",0,0,0,1,0,1,0,0,0,0,0,0,0,"    Happyland centers on Lucy, a cynical teenage girl whose mother works as a fairy tale princess in a popular theme park. Lucy explores the reality of growing up and falling in love whilst living in their fictional world of fantasy vs. reality."
24044,"https://m.media-amazon.com/images/M/MV5BN2ZmM2Y1ZmMtMDc1OC00MGJhLWFkY2QtODFlZWQ3Nzg3N2M1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX256,0,256,256_AL_.jpg",Zed Plus,2014,6.4,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    A political satire involving a small town in Rajasthan, where the local government is on the verge of collapsing due to factors such as corruption."
24045,"https://m.media-amazon.com/images/M/MV5BMmUyZDNhN2ItMWU0NS00MDFiLWJiMDMtNDFmNzIwODM5ODIzXkEyXkFqcGdeQXVyMzAwMjcwMDY@._V1_UX256,0,256,256_AL_.jpg",Os Maias: Cenas da Vida Romântica,2014,6.4,"drama, romance",0,0,0,0,0,1,0,0,0,1,0,0,0,"    The tragedy and comedy in Carlo's life begins, grows and ends like the tragedy and comedy of Portugal. In the company of his close friend, João da Ega, allegedly a brilliant writer, Carlos, with his idle existence as an aristocratic doctor, spends his time to enjoying friends and lovers. Until he falls in love. She is a new character in this revolutionary novel. It's a vertiginous passion that goes beyond that past gloominess to reach a new and darker abyss, incest."
24046,"https://m.media-amazon.com/images/M/MV5BMjUzYjc3ZTUtMDcxOC00YjM3LWI3NzAtNGQ1NjY3YWRjZTJlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX256,0,256,256_AL_.jpg",Say I Love You,2014,6.4,"comedy, romance",0,0,0,1,0,0,0,0,0,1,0,0,0,"    Mei (Haruna Kawaguchi), is a high-school student who is bullied often. She didn't think she needed friends until she met Yamato (Sota Fukushi), the most popular guy in school. They fall in love, much to the dismay of all of Yamato's friends."
24047,"https://m.media-amazon.com/images/M/MV5BZmMxYTFiNDctNTY3ZS00MGJhLWEyMDctZWRhOTY2OTdkMTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjM2NDIwMzQ@._V1_UX256,0,256,256_AL_.jpg",Majin Bone,2014,6.4,"animation, action, adventure",1,1,1,0,0,0,0,0,0,0,0,0,0,"    Now, in the modern age, the creator of the universe, Majin, has revived suddenly. At the same time, visitors from the darkness have descended to Earth. As danger nears the Earth, three men pursue a young boy. ""Is he a match? Could he really be humanity's last hope?"""
24048,"https://m.media-amazon.com/images/M/MV5BNjg1Njc2YzUtYzBjZS00MGI2LWExNzItZGY3MDQ4MGU3MDM1XkEyXkFqcGdeQXVyMjA5ODcwMQ@@._V1_UX256,0,256,256_AL_.jpg",Perfectly Normal,2014,6.4,"short, action, comedy",1,0,0,1,0,0,0,0,0,0,0,1,0,    Cassie thinks she's found the man of her dreams. Unfortunately he's also her therapist.
24049,"https://m.media-amazon.com/images/M/MV5BODA0NzI0NjM4NV5BMl5BanBnXkFtZTgwMDAyMTcwMjE@._V1_UX256,0,256,256_AL_.jpg",Sex Ain't Love,2014,6.4,"comedy, romance",0,0,0,1,0,0,0,0,0,1,0,0,0,    This is a romantic comedy where Zeke finds out that Sex Ain't Love by going through a roller coaster ride of emotions with his old friend Regina. Zeke learns more about his heart than sex can ever teach him.
24050,"https://m.media-amazon.com/images/M/MV5BMDVjMmY5Y2EtZmQ3Ny00NTEwLTk3N2YtYzVmZDBmMmM0NTc3XkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_UX256,0,256,256_AL_.jpg",Riyasat,2014,6.4,crime,0,0,0,0,1,0,0,0,0,0,0,0,0,"    Riyasat is a story about the much loved Sahab played by the late Rajesh Khanna. Sahab has ruled for many years and has established his kingdom. People look up to him for everything. He has truly been the Godfather for the people of city. But then, few people enter the city with malicious intent which Sahab is aware of. Obviously, Sahab protects his kingdom from evil eyes and thus starts a war which changes Saheb's life forever. Will Sahab protect his kingdom? Will Sahab win over the evils and emerge as a winner?"
24051,"https://m.media-amazon.com/images/M/MV5BMDc1YWUyZjAtZmNmZS00N2E5LTg3ZTAtNDdmZThkM2MwNTVmXkEyXkFqcGdeQXVyNTU5ODQxMzU@._V1_UX256,0,256,256_AL_.jpg",Cruel,2014,6.4,"crime, horror",0,0,0,0,1,0,0,1,0,0,0,0,0,"    Pierre Tardieu, a day laborer, lives with his sick father. Reminiscing about his childhood with his mother on the beach, he can't free himself from her. Murdering someone becomes the only way of realizing his existence. One day, he meets a pianist called Laure in a bookstore and falls in love with her."
24052,"https://m.media-amazon.com/images/M/MV5BMTY0NTU2ODM5Ml5BMl5BanBnXkFtZTgwMTAwOTA5NTE@._V1_UX256,0,256,256_AL_.jpg",Creep,2014,6.3,"horror, thriller",0,0,0,0,0,0,0,1,0,0,0,0,1,"    When a videographer answers an advert of the website Craigslist for a one-day job in a remote mountain town to video the last messages of a dying man, the job takes a strange turn when the last messages get darker and darker. The videographer continues to see the job through, but when it is time to leave he is unable to find his keys, and when he receives a strange phone call he finds his client is not at all what he initially seemed to be."
24053,"https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_UX256,0,256,256_AL_.jpg",Rio 2,2014,6.3,"animation, adventure, comedy",0,1,1,1,0,0,0,0,0,0,0,0,0,"    It's a jungle out there for Blu, Jewel and their three kids after they're hurtled Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law."
24054,"https://m.media-amazon.com/images/M/MV5BMTkzNzI1OTI4N15BMl5BanBnXkFtZTgwNTQ2NzEwMjE@._V1_UX256,0,256,256_AL_.jpg",Dracula Untold,2014,6.3,"action, drama, fantasy",1,0,0,0,0,1,1,0,0,0,0,0,0,"    At the turn of the century, the young lord Vlad and his family live a peaceful life ruling over their small kingdom, but when a Turk warlord demands from Vlad a thousand boys and his son to create an army Vlad seeks a terrible power that will allow him to protect his kingdom and family from the Turks at a terrible cost."
24055,"https://m.media-amazon.com/images/M/MV5BNjI0NTAwMTU1NV5BMl5BanBnXkFtZTgwNzkwNjQ0MjE@._V1_UX256,0,256,256_AL_.jpg",Before I Go to Sleep,2014,6.3,"drama, horror, mystery",0,0,0,0,0,1,0,1,1,0,0,0,0,"    Forty year old Christine Lucas wakes up in bed with a man she does not know, in an unfamiliar house. The man explains that he is her husband, Ben, and that she suffered brain damage from a car accident ten years earlier. Christine wakes up every morning with no memory of her life from her early twenties onwards. Christine receives treatment from Dr. Nasch, a neurologist at a local hospital who provides her a camera to record her thoughts and progress each day, and calls her every morning to remind her to watch the video in the camera. Soon, she starts to discover the truth around her."
24056,"https://m.media-amazon.com/images/M/MV5BNzA0NDIwNjI3OF5BMl5BanBnXkFtZTgwMDMzNzE0MTE@._V1_UX256,0,256,256_AL_.jpg",13 Sins,2014,6.3,"horror, thriller",0,0,0,0,0,0,0,1,0,0,0,0,1,"    In New Orleans, the salesman Elliot Brindle is full of debts and expecting a promotion to get married with his girlfriend Shelby that is pregnant. However his unethical chief fires him and Elliot is desperate since he supports his intellectually disabled brother Michael Brindle with his health insurance. He reaches the rock bottom when his estranged racist father tells that he is going to live with him. Out of the blue, Elliot receives a phone call and a stranger invites him to participate in a game where he may win a large amount and become a millionaire provided he accomplishes thirteen tasks. Initially the skeptical Elliot needs to kill a fly and then eat it. After each task, Elliot finds the promised deposit in his bank account. He decides to accept the invitation, and the tasks become aggressive, gruesome, brutal and offensive. When Elliot decides to quit the game, he realizes that there is no return for him."
