id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
32037,"https://m.media-amazon.com/images/M/MV5BMjAxNTQ0Mzk0OV5BMl5BanBnXkFtZTgwOTIwMjgwMzE@._V1_UX256,0,256,256_AL_.jpg",Friends with Benefits,2011,6.6,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    Jamie Rellis (Mila Kunis) is a New York City head-hunter trying to sign Los Angeles-based art director Dylan Harper (Justin Timberlake) for her client. When he takes the job and makes the move, they quickly become friends. Their friendship turns into a friendship with benefits, but with Jamie's emotionally damaged past and Dylan's history of being emotionally unavailable, they have to try to not fall for each other the way Hollywood romantic comedies dictate."
32038,"https://m.media-amazon.com/images/M/MV5BYzVmZDQ0NGEtOWNkMy00NGZkLTk0NDYtMzIwYTgyOTBmNjRlXkEyXkFqcGdeQXVyODk1MzE5NDA@._V1_UX256,0,256,256_AL_.jpg",Kanchana: Muni 2,2011,6.6,"comedy, horror",0,0,0,1,0,0,0,1,0,0,0,0,0,    Raghava has many irrational fears. He is so afraid that he dares not step outside his house after dark. His mother is his pillar of strength. As it happens he comes across strange things in life. He slowly begins behaving more effeminately and is possessed by the ghost of a woman. All hell breaks loose.
32039,"https://m.media-amazon.com/images/M/MV5BYzRhOTdlOTUtNGQ3Yy00MzlkLTljMzYtZGNhYzBhZjViNGRiXkEyXkFqcGdeQXVyNjkzNzg5Njg@._V1_UX256,0,256,256_AL_.jpg",Uta no prince-sama - maji love 1000%,2011,6.6,"animation, comedy, drama",0,0,1,1,0,1,0,0,0,0,0,0,0,"    With dreams of becoming a composer and someday writing a song for her favorite idol, Haruka Nanami enters the Saotome Academy, a prestigious performing arts school. If successful there, she'll be able to join the Shining Agency after graduation. However, it won't be so easy when Haruka is already surrounded by potential idols and composers. On top of that, her homeroom teacher is a current idol, the headmaster was a record-breaking singer, and the academy itself is an eccentric place where anything could possibly happen. In the end, right at the graduation, two students are to be teamed up by the choice, one will take the role of the idol and the other should be the composer. After being paired up, they will sing a song that was both composed, written and sung by them. If successful, they will join and take the spot as the new Shining Agency debut artists. In addition, romance is strictly prohibited at their school. So which prince of song will be paired with Haruka? Uta no ..."
32040,"https://m.media-amazon.com/images/M/MV5BMTExZGY2NGUtYTdlNC00NWJhLWIyYWEtZDRhNmU3NTIwZmYwXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_UX256,0,256,256_AL_.jpg",Chickens,2011,6.6,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    Comedy sitcom set in a small English village during the first world war. It follows three young men who are not on the front line, but fighting each other."
32041,"https://m.media-amazon.com/images/M/MV5BMTQ4OTZkMDUtZjVkMC00ZWEzLTg2ZDEtYjU3OThjZTYyM2NjXkEyXkFqcGdeQXVyNTYyNzQ2MjY@._V1_UX256,0,256,256_AL_.jpg",Manila Kingpin: The Asiong Salonga Story,2011,6.6,"action, crime, drama",1,0,0,0,1,1,0,0,0,0,0,0,0,"    Bio pic of notorious Manila gangster in the late 40's until his death in 1951 at the age of 26. A legend known to this day coming from Tondo, a town in Manila known during those peroid as tough and dangerous place."
32042,"https://m.media-amazon.com/images/M/MV5BMDFmYjVmYjgtZjViNC00NjY4LWFiODMtMmI5MDY4ZmRjYjAyXkEyXkFqcGdeQXVyMzc5Nzk1NDY@._V1_UX256,0,256,256_AL_.jpg",Oosaravelli,2011,6.6,"action, thriller",1,0,0,0,0,0,0,0,0,0,0,0,1,"    Tony (N. T. Rama Rao Jr) does anything for money. When Tony went to Kashmir he met a young girl named Niharika (Tamannaah) while being kidnapped by terrorists. He falls in love with her and then rescues her. But Tony found out that Niharika was already engaged to Rakesh. Rakesh is a goon (and the minister's son) but Niharika doesn't know that. When Niharika found out that he was a goon, she dumped him. And she also came to know that she is in love with Tony. Later on Tony kills Rakesh and captures his son DSP Jr.(Sai). Later on when Tony, Niharika, and Chitra (Payal Ghosh) go to the temple, Chitra sees Tony killing someone. And then there is a flashback about how he and Niharika met before but she lost her memory. That happened because Niharika's brother was an undercover cop and when goons found out they killed the whole family. The only one who survived was Niharika but she had a bullet in her head. The doctors said that she would lose her memory soon. So, she tells Tony to kill the..."
32043,"https://m.media-amazon.com/images/M/MV5BOWEzNWJjYTAtYWZhNy00ZTEzLTgwY2ItZmRjNjE1NzdhNjYzXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX256,0,256,256_AL_.jpg",Love You,2011,6.6,"comedy, drama, romance",0,0,0,1,0,1,0,0,0,1,0,0,0,"    (Mandarin with English subtitles) A paralegal (Angelababy) is sent on a undercover mission to inspect You Lele (Eddie Peng), the young owner of a stunning beach resort suspected of illegal business practices. Though the two hit if off on a very wrong note, they grow fond of each other's company despite their clashing personalities."
32044,"https://m.media-amazon.com/images/M/MV5BOGY4OWJjNjctZDNmYS00ODk0LWE2OWUtNDQ0OGFjZmU4Y2IwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX256,0,256,256_AL_.jpg",Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,2011,6.6,"comedy, horror",0,0,0,1,0,0,0,1,0,0,0,0,0,    Emmanuelle and her crew face sexual spirits. Let the spirit take you on a fascinating and erotic adventure.
32045,"https://m.media-amazon.com/images/M/MV5BNjkzMDk2Mzg4M15BMl5BanBnXkFtZTcwNzU1MDg5Ng@@._V1_UX256,0,256,256_AL_.jpg",Soldiers of the Apocalypse,2011,6.6,"action, drama, sci-fi",1,0,0,0,0,1,0,0,0,0,1,0,0,"    Our world is controlled and run by a single company. They are powerful beyond measure and expect to remain that way until the end of time. To enforce their dominance and secrecy, they use a secret military force only few will ever know. These are Soldiers of the Apocalypse. They fight to protect the world from its impending end and allow the rest of us to live our lives. But they have a secret that separates them from mankind, and if exposed, it may change the world as we know it."
32046,"https://m.media-amazon.com/images/M/MV5BZTUyY2RmODctMjlmZC00M2ViLWJkNTQtOTYyZGYyZTIzMGJhXkEyXkFqcGdeQXVyMzc5Njk5MQ@@._V1_UX256,0,256,256_AL_.jpg",Gary's Garden,2011,6.6,"action, comedy, horror",1,0,0,1,0,0,0,1,0,0,0,0,0,"    Gary thinks his new knack for gardening might impress his girlfriend, Lilly. But when he becomes obsessed with ""the plants"" and his green thumb turns bloody red, Gary's relationship gets tossed into the shrubs. After a run-in with a member of the ""LDS,"" Gary reaps more than he sewed, and his hobby turns deadly."
