id,poster,title,year,rating,genre,action,adventure,animation,comedy,crime,drama,fantasy,horror,mystery,romance,sci-fi,short,thriller,plot
16013,"https://m.media-amazon.com/images/M/MV5BYmViMDczNjMtMWQ5Zi00Y2I4LThjYzAtMmJkYTE2Njc4NWYwXkEyXkFqcGdeQXVyMjM5NzA0NDQ@._V1_UX256,0,256,256_AL_.jpg",The Fixits,2016,7.4,"short, action, comedy",1,0,0,1,0,0,0,0,0,0,0,1,0,"    The Fixits is an action comedy about a group of kids determined to save the world from all the problems that grown-ups have caused: war, pollution, greed, vegetables. But their outlandish sci-fi solutions cause more harm than good."
16014,"https://m.media-amazon.com/images/M/MV5BZDRjMWVhMDItZjIyZi00Y2I0LTk2MmQtZmNmNGEwYWMxMjQ4XkEyXkFqcGdeQXVyMjkyMTExMzg@._V1_UX256,0,256,256_AL_.jpg",Moonshot,2016,7.4,"short, action, comedy",1,0,0,1,0,0,0,0,0,0,0,1,0,"    Moonshot is a retro-futuristic film that follows Nova, a woman who will stop at nothing to escape her violent street life, even if that means leaving Earth."
16015,"https://m.media-amazon.com/images/M/MV5BOTJlZDcyYmMtN2MwNy00MmE4LTk4OWQtNDZjYWVjZTY0YTIzXkEyXkFqcGdeQXVyNTk4NjkwODQ@._V1_UX256,0,256,256_AL_.jpg",From the End Into the Beginning,2016,7.4,"adventure, drama, romance",0,1,0,0,0,1,0,0,0,1,0,0,0,"    Inspired by true events, a young married couple, Christopher and Paige, go on a romantic weekend getaway. The lovers reminisce about their triumphs and tragedies, reliving the 27 years of marriage, they have yet to experience. They renew their bond, their love, and close a bittersweet chapter in their lives. Leaving the cabin refreshed, From the End Into the Beginning, takes them into a new, creative, and exciting life."
16016,"https://m.media-amazon.com/images/M/MV5BMjk0ZGNiOWMtYmUzMi00ZWMzLWE5MjAtNWJkODBiYWJjYWY3XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX256,0,256,256_AL_.jpg",Sieranevada,2016,7.4,"comedy, drama",0,0,0,1,0,1,0,0,0,0,0,0,0,"    Three days after the terrorist attack on the offices of Parisian weekly Charlie Hebdo and forty days after the death of his father, Lary, a doctor in his forties is about to spend the Saturday at a family gathering to commemorate the deceased. But the occasion does not go according to expectations. Forced to confront his fears and his past, to rethink the place he holds within the family, Lary finds himself constraint to tell his version of the truth."
16017,"https://m.media-amazon.com/images/M/MV5BNWNlMTMwM2QtODYwYy00ZmNkLTg3M2MtYjY2YTliYTFkNzBjXkEyXkFqcGdeQXVyMjQ0ODM1MDE@._V1_UX256,0,256,256_AL_.jpg",Wasted,2016,7.4,comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,"    Four mates waste their twenties in a West Country village. Morpheus, a geeky conspiracy theorist runs a mystical souvenir shop with his unambitious sister, Sarah. His scrounger best friend Kent sleeps on their sofa rent-free, and his secret crush, Alison, runs a new age healing business at the back of the shop."
16018,"https://m.media-amazon.com/images/M/MV5BYjg4YTdhYWMtMTIxZC00OGZmLWJjNjgtZmViOThkNmVjMTk4XkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_UX256,0,256,256_AL_.jpg",What's Up with Love 2,2016,7.4,"drama, romance",0,0,0,0,0,1,0,0,0,1,0,0,0,"    14 years after their budding romance in high-school, Rangga and Cinta reunite in Yogyakarta to have their closure after Rangga had left Cinta with no explanation years prior."
16019,"https://m.media-amazon.com/images/M/MV5BNzYzODAwZTItM2Y1MC00ZjM2LTkyZTMtZjBkYThkMDRlOGUxXkEyXkFqcGdeQXVyNjI1NjMyMTM@._V1_UX256,0,256,256_AL_.jpg",Shônen Maid,2016,7.4,"animation, comedy, drama",0,0,1,1,0,1,0,0,0,0,0,0,0,    An elementary boy moves in with his uncle after his mom dies and begins working for him as a maid.
16020,"https://m.media-amazon.com/images/M/MV5BMTE4MzA4ZjgtOTIxNi00N2U3LTg0MTMtMTcwOGY2ZTA3NjAyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_UX256,0,256,256_AL_.jpg",Oppam,2016,7.4,"action, crime, thriller",1,0,0,0,1,0,0,0,0,0,0,0,1,    A blind man tries to protect a girl from a psycho killer.
16021,"https://m.media-amazon.com/images/M/MV5BYTc4M2JiMTctYzZmZi00ODdhLTg4YjktMmNkY2Y1YTkyYWZmXkEyXkFqcGdeQXVyNTE3MjI0NQ@@._V1_UX256,0,256,256_AL_.jpg",Hux,2016,7.4,"short, drama, sci-fi",0,0,0,0,0,1,0,0,0,0,1,1,0,    When a new beginning starts at the end of the world
16022,"https://m.media-amazon.com/images/M/MV5BMGQ1YTdhNDQtMzA5YS00NTgxLWI4YzUtY2U0YTI4YTQ3ODVjXkEyXkFqcGdeQXVyMTExODI5ODA@._V1_UX256,0,256,256_AL_.jpg",My Uncle John Is a Zombie!,2016,7.4,"comedy, horror",0,0,0,1,0,0,0,1,0,0,0,0,0,"    A zombie kept in hiding by his niece and nephew suddenly becomes famous when the world discovers he can talk and reason as though he were alive. As his popularity grows, he is discovered by zombie hunters who want to kidnap him and hunt him for sport."
